,runTime,Value
Heuristic,0.0,76.0
Heuristic,21.384939908981323,123.0
Heuristic,45.501734495162964,149.0
Heuristic,69.8740394115448,153.0
Heuristic,95.4325168132782,159.0
Heuristic,116.86329483985901,165.0
Heuristic,138.94604897499084,170.0
Heuristic,162.14247393608093,173.0
Heuristic,186.37056875228882,174.0
Heuristic,211.54812026023865,176.0
Heuristic,567.7039134502411,178.0
Heuristic,783.8278098106384,182.0
Heuristic,1405.4319982528687,186.0
Heuristic,1427.431174993515,189.0
Heuristic,1488.2589468955994,190.0
Heuristic,2117.0733489990234,191.0
Heuristic,2802.1745533943176,192.0
Heuristic,3501.699043273926,193.0
