,runTime,Value
Heuristic,0.0,48.0
Heuristic,1.985957384109497,75.0
Heuristic,3.679021120071411,87.0
Heuristic,5.382902145385742,91.0
Heuristic,7.349167585372925,92.0
Heuristic,9.071438312530518,93.0
Heuristic,24.381166696548462,94.0
Heuristic,24.38447070121765,100.0
Heuristic,43.82368016242981,103.0
Heuristic,90.82987523078918,104.0
Heuristic,90.83187198638916,105.0
Heuristic,104.89778661727905,106.0
Heuristic,149.85110116004944,108.0
Heuristic,149.85310244560242,109.0
Heuristic,166.8059012889862,110.0
Heuristic,168.7729687690735,111.0
Heuristic,212.05018305778503,112.0
Heuristic,333.9075095653534,115.0
Heuristic,491.0559411048889,116.0
