,runTime,Value
Heuristic,0.0,42.0
Heuristic,0.0049533843994140625,42.0
Heuristic,6.680017709732056,57.0
Heuristic,9.228058338165283,61.0
Heuristic,12.17766547203064,65.0
Heuristic,12.661741495132446,68.0
Heuristic,15.582520008087158,72.0
Heuristic,16.0570809841156,78.0
Heuristic,19.827569723129272,80.0
Heuristic,23.974624633789062,82.0
Heuristic,27.948131561279297,85.0
Heuristic,32.3343186378479,88.0
Heuristic,36.91036033630371,89.0
Heuristic,42.839561223983765,92.0
Heuristic,47.409629106521606,94.0
Heuristic,52.125022888183594,96.0
Heuristic,56.89967226982117,97.0
Heuristic,62.505197286605835,100.0
Heuristic,98.11928629875183,102.0
Heuristic,165.34088802337646,103.0
Heuristic,202.5218391418457,104.0
Heuristic,342.2074465751648,106.0
Heuristic,666.8227896690369,107.0
Heuristic,952.8975350856781,108.0
Heuristic,982.9086327552795,109.0
