,runTime,Value
Heuristic,0.0,84.0
Heuristic,0.010849475860595703,84.0
Heuristic,27.394116163253784,131.0
Heuristic,41.37294054031372,143.0
Heuristic,42.686131954193115,145.0
Heuristic,56.38923406600952,156.0
Heuristic,72.94394540786743,164.0
Heuristic,73.79184246063232,166.0
Heuristic,89.9177496433258,171.0
Heuristic,107.5151629447937,175.0
Heuristic,125.94710111618042,179.0
Heuristic,126.76014947891235,180.0
Heuristic,145.1497721672058,188.0
Heuristic,165.3876509666443,190.0
Heuristic,166.2437584400177,192.0
Heuristic,193.33244466781616,193.0
Heuristic,214.4425790309906,196.0
Heuristic,234.46581745147705,198.0
Heuristic,255.728045463562,200.0
Heuristic,284.221764087677,202.0
Heuristic,307.63581347465515,204.0
Heuristic,331.57794094085693,206.0
Heuristic,388.9773862361908,208.0
Heuristic,446.79628682136536,209.0
Heuristic,536.3335773944855,210.0
Heuristic,597.7686703205109,211.0
Heuristic,655.7153630256653,212.0
Heuristic,1132.1332006454468,214.0
Heuristic,1784.7061457633972,216.0
