,runTime,Value
Heuristic,0.0,68.0
Heuristic,0.008654117584228516,68.0
Heuristic,16.07841205596924,109.0
Heuristic,24.771491050720215,119.0
Heuristic,35.90375590324402,129.0
Heuristic,37.175148248672485,131.0
Heuristic,46.84190845489502,135.0
Heuristic,58.63829159736633,139.0
Heuristic,59.384031534194946,141.0
Heuristic,71.08156394958496,144.0
Heuristic,83.2531430721283,146.0
Heuristic,95.73157334327698,151.0
Heuristic,110.18372774124146,154.0
Heuristic,122.2522644996643,157.0
Heuristic,167.28522753715515,158.0
Heuristic,180.75197577476501,159.0
Heuristic,194.37938404083252,161.0
Heuristic,208.7386918067932,163.0
Heuristic,252.80127263069153,167.0
Heuristic,301.4495692253113,169.0
Heuristic,315.5150170326233,171.0
Heuristic,393.0507507324219,172.0
Heuristic,441.803405046463,173.0
Heuristic,618.4784848690033,174.0
Heuristic,960.2004318237305,177.0
Heuristic,1145.1884779930115,178.0
