,runTime,Value
Heuristic,0.0,72.0
Heuristic,0.009355306625366211,72.0
Heuristic,12.13347601890564,133.0
Heuristic,22.833499670028687,144.0
Heuristic,23.80115795135498,145.0
Heuristic,34.81734251976013,154.0
Heuristic,45.89399337768555,159.0
Heuristic,58.19036364555359,164.0
Heuristic,59.16154217720032,165.0
Heuristic,68.21822929382324,168.0
Heuristic,81.2256965637207,172.0
Heuristic,91.69986248016357,179.0
Heuristic,92.6715247631073,180.0
Heuristic,104.40408945083618,181.0
Heuristic,115.45714902877808,182.0
Heuristic,126.85167574882507,183.0
Heuristic,141.60874319076538,184.0
Heuristic,153.81308317184448,185.0
Heuristic,165.1842439174652,186.0
Heuristic,208.9690330028534,187.0
Heuristic,346.3761718273163,188.0
Heuristic,462.05724692344666,190.0
Heuristic,504.75774788856506,191.0
Heuristic,548.8848094940186,192.0
Heuristic,622.7518620491028,195.0
Heuristic,637.6089236736298,197.0
Heuristic,651.0153963565826,198.0
Heuristic,664.9023008346558,199.0
Heuristic,892.1856327056885,200.0
Heuristic,1404.0814850330353,201.0
Heuristic,1464.1812496185303,202.0
Heuristic,1724.9703159332275,203.0
