,runTime,Value
Heuristic,0.0,100.0
Heuristic,0.012322664260864258,100.0
Heuristic,12.985699892044067,161.0
Heuristic,25.95269227027893,174.0
Heuristic,27.140639066696167,177.0
Heuristic,43.048492670059204,186.0
Heuristic,58.264662981033325,194.0
Heuristic,73.02108693122864,198.0
Heuristic,88.35847187042236,205.0
Heuristic,104.71093368530273,209.0
Heuristic,121.15919804573059,211.0
Heuristic,167.47177982330322,215.0
Heuristic,181.26875066757202,217.0
Heuristic,202.73303627967834,218.0
Heuristic,220.85876274108887,225.0
Heuristic,238.63655519485474,227.0
Heuristic,255.8196942806244,228.0
Heuristic,270.7657582759857,231.0
Heuristic,389.23885345458984,234.0
Heuristic,409.75290751457214,235.0
Heuristic,426.5380380153656,236.0
Heuristic,504.34472250938416,238.0
Heuristic,521.1453115940094,239.0
Heuristic,638.488842010498,242.0
Heuristic,1517.0944690704346,243.0
Heuristic,1517.1064641475677,244.0
