,runTime,Value
Heuristic,0.0,96.0
Heuristic,0.011885643005371094,96.0
Heuristic,15.912970304489136,199.0
Heuristic,32.76735758781433,212.0
Heuristic,50.70477819442749,221.0
Heuristic,52.05948758125305,223.0
Heuristic,69.98934888839722,230.0
Heuristic,88.69029378890991,234.0
Heuristic,106.387451171875,238.0
Heuristic,124.75505590438843,239.0
Heuristic,143.0232870578766,243.0
Heuristic,163.42456078529358,246.0
Heuristic,164.71040439605713,247.0
Heuristic,182.95772075653076,248.0
Heuristic,200.7861087322235,249.0
Heuristic,225.92703294754028,251.0
Heuristic,245.28635573387146,252.0
Heuristic,264.6655945777893,253.0
Heuristic,281.3376832008362,255.0
Heuristic,311.0809223651886,256.0
Heuristic,372.3860168457031,257.0
Heuristic,423.62822580337524,258.0
Heuristic,449.8340549468994,259.0
Heuristic,500.7416298389435,260.0
Heuristic,527.8737106323242,261.0
Heuristic,558.5313990116119,263.0
Heuristic,641.7614500522614,264.0
Heuristic,728.6408305168152,265.0
