,runTime,Value
Heuristic,0.0,84.0
Heuristic,0.01130533218383789,84.0
Heuristic,17.159125804901123,167.0
Heuristic,35.98267483711243,175.0
Heuristic,37.412312746047974,176.0
Heuristic,54.91316771507263,191.0
Heuristic,71.99744510650635,201.0
Heuristic,73.49811363220215,205.0
Heuristic,93.9710955619812,210.0
Heuristic,111.96881413459778,214.0
Heuristic,132.85301113128662,215.0
Heuristic,158.46655774116516,219.0
Heuristic,161.6822648048401,220.0
Heuristic,181.7761046886444,221.0
Heuristic,201.19605112075806,225.0
Heuristic,230.19335269927979,226.0
Heuristic,252.10948967933655,228.0
Heuristic,272.09594535827637,229.0
Heuristic,297.6528067588806,231.0
Heuristic,318.44914150238037,233.0
Heuristic,338.2149565219879,234.0
Heuristic,386.73142743110657,237.0
Heuristic,405.2332179546356,238.0
Heuristic,462.04178380966187,239.0
Heuristic,555.629344701767,240.0
Heuristic,577.8853948116302,242.0
Heuristic,626.0000040531158,245.0
Heuristic,646.1596939563751,246.0
Heuristic,930.7651455402374,249.0
Heuristic,970.3901169300079,250.0
Heuristic,996.3299479484558,251.0
Heuristic,1015.6004884243011,252.0
Heuristic,1045.2479326725006,255.0
Heuristic,1097.0650112628937,256.0
Heuristic,1157.8548092842102,258.0
Heuristic,1432.000473499298,262.0
Heuristic,1451.6434364318848,264.0
Heuristic,1616.3734414577484,265.0
Heuristic,1689.937572479248,266.0
