,runTime,Value
Heuristic,0.0,120.0
Heuristic,0.013026714324951172,120.0
Heuristic,14.4992094039917,222.0
Heuristic,42.15653586387634,251.0
Heuristic,60.73991870880127,266.0
Heuristic,118.05382061004639,272.0
Heuristic,137.16834712028503,283.0
Heuristic,192.2017698287964,284.0
Heuristic,213.63892912864685,287.0
Heuristic,269.3722724914551,288.0
Heuristic,294.20551681518555,289.0
Heuristic,374.8875846862793,291.0
Heuristic,430.59387731552124,293.0
Heuristic,451.8361337184906,295.0
Heuristic,509.17310214042664,297.0
Heuristic,596.1448519229889,300.0
Heuristic,764.6629321575165,302.0
Heuristic,961.7896423339844,304.0
Heuristic,1050.2576823234558,305.0
Heuristic,1078.5509679317474,306.0
Heuristic,1439.2749512195587,307.0
Heuristic,1575.488216638565,308.0
