,runTime,Value
Heuristic,0.0,76.0
Heuristic,0.009283781051635742,76.0
Heuristic,19.882927179336548,124.0
Heuristic,32.952056884765625,143.0
Heuristic,41.212242603302,159.0
Heuristic,45.50006127357483,162.0
Heuristic,60.55586647987366,169.0
Heuristic,71.19240069389343,173.0
Heuristic,77.38960886001587,175.0
Heuristic,93.32073545455933,177.0
Heuristic,101.70725655555725,178.0
Heuristic,108.89864158630371,179.0
Heuristic,146.99660301208496,181.0
Heuristic,155.11652612686157,183.0
Heuristic,177.86735129356384,184.0
Heuristic,217.6913287639618,185.0
Heuristic,327.0922644138336,186.0
Heuristic,336.08628821372986,187.0
Heuristic,351.34779715538025,189.0
Heuristic,542.4619135856628,191.0
Heuristic,601.9548275470734,192.0
Heuristic,811.9742767810822,193.0
Heuristic,864.3117997646332,194.0
Heuristic,904.5447764396667,196.0
Heuristic,1161.809051990509,197.0
Heuristic,1225.8922476768494,198.0
Heuristic,1225.8972473144531,199.0
