,runTime,Value
Heuristic,0.0,88.0
Heuristic,0.009286880493164062,88.0
Heuristic,12.787105083465576,181.0
Heuristic,27.629164457321167,190.0
Heuristic,39.88710308074951,196.0
Heuristic,58.295504331588745,200.0
Heuristic,81.08500051498413,211.0
Heuristic,94.5448305606842,219.0
Heuristic,120.04950881004333,220.0
Heuristic,135.8181610107422,222.0
Heuristic,148.18867588043213,223.0
Heuristic,194.1044270992279,225.0
Heuristic,204.99588084220886,226.0
Heuristic,251.31822633743286,228.0
Heuristic,265.957483291626,230.0
Heuristic,312.8812606334686,232.0
Heuristic,327.53436946868896,233.0
Heuristic,401.28052711486816,234.0
Heuristic,448.5635898113251,236.0
Heuristic,461.7958323955536,238.0
Heuristic,672.6060104370117,239.0
Heuristic,672.6110053062439,241.0
Heuristic,793.1561846733093,242.0
Heuristic,1153.6373422145844,244.0
Heuristic,1174.0444939136505,245.0
Heuristic,1250.9100387096405,246.0
Heuristic,1544.8524405956268,247.0
