,runTime,Value
Heuristic,0.0,68.0
Heuristic,0.009305000305175781,68.0
Heuristic,13.215375900268555,97.0
Heuristic,21.62520456314087,118.0
Heuristic,26.704599618911743,131.0
Heuristic,30.156592845916748,142.0
Heuristic,40.773022174835205,149.0
Heuristic,45.61868619918823,155.0
Heuristic,50.40547466278076,160.0
Heuristic,62.19773745536804,161.0
Heuristic,67.74360132217407,162.0
Heuristic,75.23098516464233,166.0
Heuristic,91.18652129173279,167.0
Heuristic,98.5218608379364,168.0
Heuristic,144.37954354286194,169.0
Heuristic,183.94770312309265,170.0
Heuristic,662.1453967094421,171.0
Heuristic,1054.8963420391083,173.0
Heuristic,1113.0171673297882,174.0
Heuristic,1380.415058851242,175.0
Heuristic,1559.6005444526672,177.0
Heuristic,1590.9947967529297,178.0
