,runTime,Value
Heuristic,0.0,72.0
Heuristic,11.238647222518921,124.0
Heuristic,19.622193574905396,150.0
Heuristic,29.765394687652588,164.0
Heuristic,67.3908519744873,175.0
Heuristic,78.54226899147034,178.0
Heuristic,90.50102663040161,189.0
Heuristic,103.20952343940735,192.0
Heuristic,145.63198065757751,194.0
Heuristic,155.3798966407776,198.0
Heuristic,702.2884101867676,199.0
Heuristic,714.7767980098724,200.0
Heuristic,726.0265259742737,201.0
Heuristic,736.3948931694031,203.0
Heuristic,1177.940336227417,204.0
Heuristic,1177.9473354816437,206.0
Heuristic,1730.3767399787903,209.0
