,runTime,Value
Heuristic,0.0,76.0
Heuristic,19.5436954498291,124.0
Heuristic,32.25260043144226,143.0
Heuristic,46.987772703170776,147.0
Heuristic,60.05719256401062,149.0
Heuristic,72.56371569633484,154.0
Heuristic,89.92423343658447,159.0
Heuristic,106.23860096931458,160.0
Heuristic,120.79267573356628,164.0
Heuristic,134.93337869644165,165.0
Heuristic,153.3622534275055,166.0
Heuristic,167.9374828338623,169.0
Heuristic,181.25423312187195,175.0
Heuristic,202.46646690368652,176.0
Heuristic,225.54997301101685,177.0
Heuristic,241.76269483566284,178.0
Heuristic,261.88341331481934,181.0
Heuristic,284.0364360809326,182.0
Heuristic,300.25332713127136,183.0
Heuristic,318.85849022865295,186.0
Heuristic,534.5407943725586,188.0
Heuristic,556.5925142765045,189.0
Heuristic,581.2162580490112,191.0
Heuristic,920.3396434783936,194.0
Heuristic,944.0964860916138,196.0
Heuristic,1314.646609544754,197.0
