,runTime,Value
Heuristic,0.0,96.0
Heuristic,12.924210548400879,172.0
Heuristic,28.276067972183228,204.0
Heuristic,29.22120475769043,205.0
Heuristic,46.076993227005005,217.0
Heuristic,64.327810049057,233.0
Heuristic,65.18515634536743,235.0
Heuristic,82.15772747993469,244.0
Heuristic,99.2946891784668,246.0
Heuristic,120.82861733436584,250.0
Heuristic,144.57018089294434,251.0
Heuristic,162.57966351509094,255.0
Heuristic,179.96014070510864,261.0
Heuristic,774.7472705841064,262.0
Heuristic,1156.1249611377716,263.0
Heuristic,1184.1495764255524,264.0
