,runTime,Value
Heuristic,0.0,88.0
Heuristic,12.2892906665802,181.0
Heuristic,26.772114992141724,190.0
Heuristic,41.38782477378845,205.0
Heuristic,55.603251457214355,214.0
Heuristic,71.97738814353943,218.0
Heuristic,92.17419290542603,221.0
Heuristic,109.19605350494385,224.0
Heuristic,124.92609858512878,229.0
Heuristic,140.8294723033905,230.0
Heuristic,157.50642943382263,233.0
Heuristic,461.6574878692627,234.0
Heuristic,477.72134923934937,235.0
Heuristic,493.03479266166687,236.0
Heuristic,601.6600329875946,238.0
Heuristic,886.648077249527,239.0
Heuristic,1749.5978844165802,240.0
