,runTime,Value
Heuristic,0.0,100.0
Heuristic,11.36091136932373,148.0
Heuristic,24.96869921684265,185.0
Heuristic,25.72689938545227,188.0
Heuristic,39.13263773918152,198.0
Heuristic,52.8498375415802,200.0
Heuristic,250.48802065849304,212.0
Heuristic,264.35942363739014,215.0
Heuristic,278.97959637641907,219.0
Heuristic,502.32962012290955,220.0
Heuristic,521.066775560379,224.0
Heuristic,541.0480840206146,227.0
Heuristic,558.0447242259979,229.0
Heuristic,797.2280724048615,230.0
Heuristic,1058.5271039009094,231.0
