,runTime,Value
Heuristic,0.0,64.0
Heuristic,5.955717086791992,77.0
Heuristic,9.934165477752686,82.0
Heuristic,13.802704811096191,88.0
Heuristic,18.77731943130493,92.0
Heuristic,23.910809993743896,93.0
Heuristic,28.534698009490967,97.0
Heuristic,56.80530071258545,98.0
Heuristic,62.188068151474,99.0
Heuristic,68.9879355430603,100.0
Heuristic,173.38273453712463,101.0
Heuristic,246.99484157562256,102.0
Heuristic,355.7066578865051,104.0
Heuristic,389.91708493232727,105.0
Heuristic,428.1472191810608,106.0
Heuristic,547.5403339862823,107.0
Heuristic,638.386855840683,108.0
