,runTime,Value
Heuristic,0.0,85.0
Heuristic,0.006687641143798828,85.0
Heuristic,12.666673183441162,106.0
Heuristic,20.23049283027649,118.0
Heuristic,27.553704500198364,122.0
Heuristic,36.16243386268616,132.0
Heuristic,46.36652636528015,144.0
Heuristic,57.698952436447144,145.0
Heuristic,69.19036555290222,147.0
Heuristic,81.09735083580017,152.0
Heuristic,91.15223860740662,155.0
Heuristic,102.77288866043091,160.0
Heuristic,115.78154349327087,164.0
Heuristic,192.234037399292,167.0
Heuristic,233.7935347557068,168.0
Heuristic,245.17326831817627,169.0
Heuristic,280.0435869693756,170.0
Heuristic,304.34805130958557,171.0
Heuristic,348.17719316482544,172.0
Heuristic,363.15715861320496,175.0
Heuristic,636.7849318981171,176.0
Heuristic,693.8912968635559,177.0
Heuristic,826.0668575763702,178.0
Heuristic,857.1825268268585,180.0
Heuristic,1211.4404599666595,181.0
Heuristic,1252.8394436836243,182.0
Heuristic,1760.5116186141968,184.0
