,runTime,Value
Heuristic,0.0,122.0
Heuristic,0.014189958572387695,122.0
Heuristic,18.866637229919434,205.0
Heuristic,45.10577082633972,246.0
Heuristic,70.2485899925232,256.0
Heuristic,95.13301038742065,269.0
Heuristic,125.73758840560913,271.0
Heuristic,152.73185443878174,276.0
Heuristic,176.14444184303284,284.0
Heuristic,204.12993359565735,294.0
Heuristic,233.90507411956787,297.0
Heuristic,264.56795477867126,300.0
Heuristic,288.8369610309601,302.0
Heuristic,312.66206312179565,305.0
Heuristic,343.3543860912323,307.0
Heuristic,368.66764521598816,309.0
Heuristic,392.8212192058563,311.0
Heuristic,453.450562953949,314.0
Heuristic,1343.0755150318146,315.0
Heuristic,1512.9969778060913,316.0
Heuristic,1685.2149050235748,317.0
Heuristic,1715.8585786819458,318.0
