,runTime,Value
Heuristic,0.0,116.0
Heuristic,0.013776063919067383,116.0
Heuristic,14.799054384231567,204.0
Heuristic,34.13216495513916,241.0
Heuristic,58.22959923744202,265.0
Heuristic,82.06222939491272,275.0
Heuristic,105.71157598495483,277.0
Heuristic,126.99469447135925,286.0
Heuristic,148.73329043388367,290.0
Heuristic,171.20187520980835,291.0
Heuristic,192.73430705070496,292.0
Heuristic,216.2647247314453,294.0
Heuristic,240.97277736663818,297.0
Heuristic,489.440367937088,298.0
Heuristic,656.1258919239044,300.0
Heuristic,682.7677648067474,301.0
Heuristic,708.0735695362091,302.0
Heuristic,728.513284444809,304.0
Heuristic,753.4880328178406,305.0
Heuristic,784.1230838298798,306.0
