,runTime,Value
Heuristic,0.0,98.0
Heuristic,0.008546113967895508,98.0
Heuristic,7.8335747718811035,130.0
Heuristic,16.668695211410522,139.0
Heuristic,23.88491678237915,149.0
Heuristic,30.705095052719116,162.0
Heuristic,31.62963080406189,163.0
Heuristic,38.69279170036316,164.0
Heuristic,46.63838768005371,175.0
Heuristic,88.38395810127258,177.0
Heuristic,99.26764559745789,178.0
Heuristic,110.53458786010742,180.0
Heuristic,155.53173756599426,183.0
Heuristic,184.4922971725464,187.0
Heuristic,208.48574328422546,188.0
Heuristic,228.89871907234192,189.0
Heuristic,365.1076908111572,191.0
Heuristic,1014.0223381519318,192.0
Heuristic,1014.0281920433044,194.0
Heuristic,1089.1704165935516,196.0
Heuristic,1159.4892151355743,198.0
Heuristic,1585.6334040164948,199.0
