,runTime,Value
Heuristic,0.0,101.0
Heuristic,0.013170003890991211,101.0
Heuristic,12.032031297683716,144.0
Heuristic,23.34548544883728,173.0
Heuristic,24.525851011276245,174.0
Heuristic,39.22937083244324,181.0
Heuristic,51.23816514015198,200.0
Heuristic,67.2401008605957,208.0
Heuristic,83.45685648918152,213.0
Heuristic,97.11009788513184,215.0
Heuristic,113.23913168907166,222.0
Heuristic,129.02630949020386,225.0
Heuristic,145.09792923927307,226.0
Heuristic,160.4933226108551,227.0
Heuristic,180.49472093582153,230.0
Heuristic,197.2442216873169,231.0
Heuristic,213.32033228874207,232.0
Heuristic,230.29769229888916,235.0
Heuristic,246.4363923072815,237.0
Heuristic,266.6375277042389,238.0
Heuristic,288.23705887794495,239.0
Heuristic,419.387748003006,240.0
Heuristic,449.28188133239746,243.0
Heuristic,622.9439744949341,244.0
Heuristic,668.234213590622,245.0
Heuristic,1062.3308336734772,246.0
