,runTime,Value
Heuristic,0.0,84.0
Heuristic,22.937963008880615,143.0
Heuristic,27.04802942276001,154.0
Heuristic,31.821746349334717,163.0
Heuristic,38.773844480514526,166.0
Heuristic,42.781596183776855,174.0
Heuristic,48.58958148956299,178.0
Heuristic,54.5706045627594,180.0
Heuristic,61.07241177558899,185.0
Heuristic,67.41554927825928,187.0
Heuristic,95.9619824886322,188.0
Heuristic,95.96994614601135,190.0
Heuristic,95.97398781776428,193.0
Heuristic,112.37925481796265,194.0
Heuristic,169.5625455379486,196.0
Heuristic,169.57434678077698,197.0
Heuristic,176.24416041374207,199.0
Heuristic,247.25782132148743,201.0
Heuristic,254.98746037483215,202.0
Heuristic,288.0014588832855,207.0
Heuristic,288.01244950294495,209.0
Heuristic,361.29823780059814,210.0
Heuristic,361.30723547935486,211.0
Heuristic,443.36859250068665,216.0
Heuristic,971.1036324501038,217.0
