,runTime,Value
Heuristic,0.0,48.0
Heuristic,2.7135658264160156,75.0
Heuristic,3.7035715579986572,80.0
Heuristic,4.5865960121154785,83.0
Heuristic,5.593573093414307,84.0
Heuristic,6.65856671333313,85.0
Heuristic,7.769571304321289,88.0
Heuristic,8.808833360671997,91.0
Heuristic,9.90282392501831,92.0
Heuristic,13.046911716461182,93.0
Heuristic,13.953865051269531,97.0
Heuristic,15.190484046936035,98.0
Heuristic,16.20790719985962,99.0
Heuristic,20.452791452407837,103.0
Heuristic,21.694270849227905,104.0
Heuristic,22.8141610622406,106.0
Heuristic,24.40316128730774,108.0
Heuristic,33.95321440696716,109.0
