,runTime,Value
Heuristic,0.0,100.0
Heuristic,11.286656141281128,149.0
Heuristic,19.817816734313965,158.0
Heuristic,29.27815532684326,172.0
Heuristic,39.0517041683197,185.0
Heuristic,48.798866271972656,190.0
Heuristic,57.150474071502686,201.0
Heuristic,67.3278226852417,205.0
Heuristic,76.53187155723572,210.0
Heuristic,86.73878693580627,212.0
Heuristic,98.73337173461914,213.0
Heuristic,108.38786292076111,215.0
Heuristic,121.89416241645813,218.0
Heuristic,131.4457380771637,222.0
Heuristic,140.91385006904602,223.0
Heuristic,172.8705177307129,225.0
Heuristic,185.32286977767944,227.0
Heuristic,248.0254626274109,228.0
Heuristic,257.64256024360657,229.0
Heuristic,279.69429874420166,230.0
Heuristic,389.6094205379486,231.0
Heuristic,400.58693647384644,232.0
Heuristic,412.987509727478,233.0
Heuristic,421.49464988708496,234.0
Heuristic,470.6861665248871,236.0
Heuristic,547.5085074901581,237.0
Heuristic,644.1674246788025,238.0
Heuristic,809.3705172538757,240.0
Heuristic,901.4236702919006,241.0
Heuristic,1055.0370802879333,242.0
Heuristic,1628.1254386901855,243.0
Heuristic,2061.577713727951,244.0
Heuristic,2163.0341360569,245.0
Heuristic,3452.883983373642,247.0
Heuristic,3593.5749294757843,248.0
