,runTime,Value
Heuristic,0.0,104.0
Heuristic,12.842116594314575,202.0
Heuristic,29.032893180847168,218.0
Heuristic,45.81988334655762,228.0
Heuristic,57.909255027770996,237.0
Heuristic,73.35495090484619,250.0
Heuristic,86.53951239585876,254.0
Heuristic,101.94956874847412,258.0
Heuristic,112.9969232082367,261.0
Heuristic,135.8250436782837,267.0
Heuristic,150.76518607139587,268.0
Heuristic,164.16624641418457,269.0
Heuristic,179.22261381149292,270.0
Heuristic,195.38685774803162,271.0
Heuristic,228.48621678352356,274.0
Heuristic,243.95514702796936,276.0
Heuristic,373.48579955101013,278.0
Heuristic,391.45783376693726,279.0
Heuristic,475.47320771217346,281.0
Heuristic,738.9480881690979,282.0
Heuristic,1021.9134812355042,283.0
Heuristic,1021.9242131710052,284.0
Heuristic,1039.106284379959,285.0
Heuristic,1139.2131698131561,286.0
Heuristic,1252.0043733119965,287.0
Heuristic,3199.7233197689056,288.0
