,runTime,Value
Heuristic,0.0,76.0
Heuristic,19.486269235610962,123.0
Heuristic,24.202141761779785,133.0
Heuristic,29.511508226394653,139.0
Heuristic,34.27045178413391,148.0
Heuristic,39.90377473831177,152.0
Heuristic,44.6947820186615,158.0
Heuristic,49.53927659988403,161.0
Heuristic,55.415719509124756,163.0
Heuristic,61.88259291648865,164.0
Heuristic,67.473881483078,167.0
Heuristic,74.32615041732788,168.0
Heuristic,85.0091199874878,171.0
Heuristic,91.53618597984314,173.0
Heuristic,123.94790506362915,177.0
Heuristic,123.95609021186829,178.0
Heuristic,148.43391942977905,181.0
Heuristic,155.0469970703125,182.0
Heuristic,161.1018033027649,183.0
Heuristic,166.88135719299316,185.0
Heuristic,226.927663564682,187.0
Heuristic,284.4043345451355,190.0
Heuristic,362.20568013191223,191.0
Heuristic,466.9518566131592,192.0
Heuristic,475.12036418914795,193.0
Heuristic,516.7549710273743,194.0
Heuristic,710.9167420864105,195.0
Heuristic,949.8468532562256,197.0
