,runTime,Value
Heuristic,0.0,63.0
Heuristic,0.007249593734741211,63.0
Heuristic,17.17587399482727,87.0
Heuristic,20.781965017318726,95.0
Heuristic,24.423192739486694,97.0
Heuristic,28.033345699310303,103.0
Heuristic,31.339138507843018,109.0
Heuristic,34.63948845863342,113.0
Heuristic,43.97047567367554,117.0
Heuristic,48.01435160636902,118.0
Heuristic,52.115930795669556,119.0
Heuristic,56.31114387512207,120.0
Heuristic,61.27720832824707,121.0
Heuristic,64.87086296081543,122.0
Heuristic,68.6267261505127,124.0
Heuristic,73.73470544815063,126.0
Heuristic,103.63115787506104,128.0
Heuristic,107.95971965789795,129.0
Heuristic,152.70382595062256,130.0
Heuristic,197.80569767951965,131.0
Heuristic,221.17245364189148,132.0
Heuristic,227.20272946357727,133.0
Heuristic,234.46364331245422,135.0
Heuristic,240.12952852249146,136.0
Heuristic,433.7199227809906,138.0
Heuristic,940.4272527694702,139.0
Heuristic,940.4312603473663,140.0
Heuristic,1645.4973576068878,141.0
