,runTime,Value
Heuristic,0.0,100.0
Heuristic,0.012354135513305664,100.0
Heuristic,13.004187822341919,148.0
Heuristic,22.572721242904663,151.0
Heuristic,32.30696439743042,157.0
Heuristic,41.598790645599365,164.0
Heuristic,51.82679343223572,171.0
Heuristic,62.695385694503784,178.0
Heuristic,73.92309331893921,181.0
Heuristic,87.20009422302246,185.0
Heuristic,99.34112668037415,186.0
Heuristic,110.74987816810608,187.0
Heuristic,125.62944650650024,188.0
Heuristic,139.2233214378357,191.0
Heuristic,154.1800935268402,194.0
Heuristic,166.69956612586975,198.0
Heuristic,178.42516827583313,200.0
Heuristic,190.02084493637085,204.0
Heuristic,205.488516330719,211.0
Heuristic,217.28569197654724,213.0
Heuristic,231.50511479377747,214.0
Heuristic,245.72816395759583,215.0
Heuristic,268.3770523071289,217.0
Heuristic,281.20382928848267,220.0
Heuristic,407.02351474761963,221.0
Heuristic,602.7290160655975,222.0
Heuristic,613.5769748687744,223.0
Heuristic,622.8650593757629,227.0
Heuristic,635.2838921546936,228.0
Heuristic,643.6836094856262,229.0
Heuristic,777.8200576305389,232.0
Heuristic,1095.7311203479767,233.0
Heuristic,1332.9052307605743,234.0
Heuristic,1343.2383770942688,235.0
Heuristic,1742.286939382553,236.0
