,runTime,Value
Heuristic,0.0,76.0
Heuristic,0.011003732681274414,76.0
Heuristic,22.605756998062134,124.0
Heuristic,27.29721999168396,128.0
Heuristic,32.34013605117798,136.0
Heuristic,37.34580183029175,140.0
Heuristic,42.189340591430664,146.0
Heuristic,47.25416302680969,149.0
Heuristic,52.39374351501465,153.0
Heuristic,57.65248370170593,155.0
Heuristic,62.80834460258484,159.0
Heuristic,67.91217255592346,161.0
Heuristic,72.07653784751892,165.0
Heuristic,76.11133670806885,166.0
Heuristic,81.68814015388489,169.0
Heuristic,87.54458045959473,172.0
Heuristic,101.5265634059906,173.0
Heuristic,118.28413987159729,175.0
Heuristic,166.31425142288208,179.0
Heuristic,216.24363470077515,180.0
Heuristic,268.3359396457672,181.0
Heuristic,351.8314309120178,182.0
Heuristic,405.2042932510376,183.0
Heuristic,1052.620173215866,184.0
Heuristic,1105.6260573863983,185.0
Heuristic,1112.2936799526215,186.0
Heuristic,1162.4721796512604,188.0
Heuristic,1271.1926822662354,189.0
Heuristic,1627.032134771347,191.0
Heuristic,1642.5477087497711,192.0
Heuristic,1650.2346358299255,193.0
