,runTime,Value
Heuristic,0.0,36.0
Heuristic,0.0059545040130615234,36.0
Heuristic,9.925032377243042,47.0
Heuristic,12.269164323806763,50.0
Heuristic,14.863072156906128,56.0
Heuristic,17.324859142303467,63.0
Heuristic,19.50046181678772,67.0
Heuristic,21.480834007263184,68.0
Heuristic,48.47679924964905,69.0
Heuristic,50.75357222557068,70.0
Heuristic,55.265602350234985,71.0
Heuristic,69.62646269798279,72.0
Heuristic,112.58711910247803,81.0
Heuristic,117.83107566833496,83.0
Heuristic,176.56740474700928,90.0
Heuristic,178.76116132736206,92.0
Heuristic,181.449800491333,93.0
Heuristic,183.94145274162292,95.0
Heuristic,256.24630665779114,103.0
Heuristic,296.02595829963684,104.0
Heuristic,694.9986181259155,105.0
Heuristic,720.4306194782257,112.0
Heuristic,720.4427704811096,116.0
Heuristic,1118.5883717536926,118.0
Heuristic,1118.593379020691,119.0
Heuristic,1158.941481590271,120.0
Heuristic,1380.3623208999634,121.0
Heuristic,1418.1757762432098,122.0
