,runTime,Value
Heuristic,0.0,88.0
Heuristic,0.012691020965576172,88.0
Heuristic,14.208756446838379,181.0
Heuristic,33.29674482345581,187.0
Heuristic,49.1607551574707,189.0
Heuristic,68.38492012023926,192.0
Heuristic,87.25526881217957,195.0
Heuristic,107.52486991882324,200.0
Heuristic,128.73550152778625,205.0
Heuristic,148.76014709472656,207.0
Heuristic,166.78640937805176,213.0
Heuristic,188.71464204788208,215.0
Heuristic,204.94558334350586,217.0
Heuristic,226.68558073043823,219.0
Heuristic,251.36617159843445,220.0
Heuristic,274.08734107017517,223.0
Heuristic,295.70419049263,224.0
Heuristic,316.0793569087982,226.0
Heuristic,338.28016805648804,227.0
Heuristic,352.26394152641296,228.0
Heuristic,375.46577763557434,230.0
Heuristic,394.11552929878235,231.0
Heuristic,413.7889971733093,232.0
Heuristic,428.2238943576813,233.0
Heuristic,448.604106426239,236.0
Heuristic,1056.5316393375397,237.0
Heuristic,1258.7345731258392,238.0
Heuristic,1278.6498866081238,240.0
Heuristic,1489.6493437290192,241.0
