,runTime,Value
Heuristic,0.0,48.0
Heuristic,0.012477397918701172,48.0
Heuristic,2.3209171295166016,79.0
Heuristic,3.267443895339966,85.0
Heuristic,4.206928014755249,90.0
Heuristic,5.092853546142578,91.0
Heuristic,6.161478042602539,95.0
Heuristic,7.163186311721802,98.0
Heuristic,8.658731698989868,100.0
Heuristic,13.931763887405396,104.0
Heuristic,30.956385374069214,105.0
Heuristic,63.09606146812439,106.0
Heuristic,89.9364562034607,107.0
Heuristic,99.9976499080658,109.0
Heuristic,174.5506091117859,111.0
Heuristic,174.55357313156128,113.0
Heuristic,186.4803535938263,114.0
Heuristic,561.0668568611145,116.0
Heuristic,580.8885385990143,120.0
