,runTime,Value
Heuristic,0.0,64.0
Heuristic,0.0066814422607421875,64.0
Heuristic,6.864229679107666,77.0
Heuristic,8.411383152008057,83.0
Heuristic,9.927422285079956,91.0
Heuristic,11.533584356307983,94.0
Heuristic,13.544518232345581,98.0
Heuristic,16.277633905410767,99.0
Heuristic,51.83213782310486,101.0
Heuristic,75.65146136283875,102.0
Heuristic,78.61705899238586,103.0
Heuristic,183.04906678199768,104.0
Heuristic,291.1457853317261,106.0
Heuristic,677.770013332367,107.0
Heuristic,683.8455998897552,108.0
Heuristic,692.2161390781403,109.0
