,runTime,Value
Heuristic,0.0,120.0
Heuristic,0.010991096496582031,120.0
Heuristic,16.05404496192932,222.0
Heuristic,143.39871311187744,230.0
Heuristic,273.0624885559082,237.0
Heuristic,400.76045870780945,242.0
Heuristic,532.3588948249817,247.0
Heuristic,664.0358762741089,249.0
Heuristic,664.2442367076874,254.0
Heuristic,789.5911231040955,256.0
Heuristic,823.4386796951294,257.0
Heuristic,847.0650334358215,259.0
Heuristic,1001.9349493980408,263.0
Heuristic,1131.605673789978,266.0
Heuristic,1135.1631243228912,268.0
Heuristic,1350.5005486011505,269.0
Heuristic,1486.2392671108246,274.0
Heuristic,1692.8406970500946,276.0
