,runTime,Value
Heuristic,0.0,92.0
Heuristic,0.008348941802978516,92.0
Heuristic,10.425439834594727,151.0
Heuristic,23.769824743270874,176.0
Heuristic,38.28007388114929,184.0
Heuristic,54.037601470947266,190.0
Heuristic,68.53821420669556,192.0
Heuristic,83.18956303596497,196.0
Heuristic,97.604660987854,198.0
Heuristic,111.78732752799988,206.0
Heuristic,128.03785610198975,210.0
Heuristic,140.9526035785675,214.0
Heuristic,217.401700258255,215.0
Heuristic,315.0528953075409,216.0
Heuristic,402.10155749320984,219.0
Heuristic,488.0259006023407,220.0
Heuristic,579.8465445041656,221.0
Heuristic,593.554096698761,222.0
Heuristic,681.735846042633,223.0
Heuristic,695.3370416164398,224.0
Heuristic,902.9079611301422,226.0
Heuristic,1556.301043510437,227.0
Heuristic,1616.3835709095001,228.0
Heuristic,1845.2793312072754,230.0
Heuristic,2478.647566795349,235.0
Heuristic,2685.2443463802338,236.0
Heuristic,3600.2060990333557,236.0
