,runTime,Value
Heuristic,0.0,76.0
Heuristic,0.009636163711547852,76.0
Heuristic,20.364933967590332,132.0
Heuristic,44.13070368766785,153.0
Heuristic,64.40600228309631,157.0
Heuristic,84.6057140827179,165.0
Heuristic,104.58089399337769,171.0
Heuristic,127.09103417396545,173.0
Heuristic,148.85659193992615,178.0
Heuristic,170.18987488746643,181.0
Heuristic,191.34309911727905,186.0
Heuristic,241.42760038375854,188.0
Heuristic,263.3837933540344,190.0
Heuristic,315.31375074386597,191.0
Heuristic,498.02786564826965,192.0
Heuristic,869.2675271034241,194.0
Heuristic,1127.77973818779,195.0
Heuristic,1127.7862102985382,196.0
Heuristic,2462.417151927948,199.0
Heuristic,2926.8204333782196,200.0
Heuristic,3104.744612932205,201.0
Heuristic,3600.1980950832367,201.0
