,runTime,Value
Heuristic,0.0,104.0
Heuristic,0.011749982833862305,104.0
Heuristic,13.472139835357666,217.0
Heuristic,35.729127168655396,244.0
Heuristic,65.10546565055847,257.0
Heuristic,87.67580127716064,266.0
Heuristic,109.60200476646423,267.0
Heuristic,132.28879404067993,271.0
Heuristic,154.44190764427185,277.0
Heuristic,179.64355063438416,278.0
Heuristic,203.48902344703674,285.0
Heuristic,2100.0845363140106,286.0
Heuristic,2209.964613676071,288.0
Heuristic,3600.3051402568817,289.0
Heuristic,3600.4029178619385,289.0
