,runTime,Value
Heuristic,0.0,36.0
Heuristic,8.640954732894897,47.0
Heuristic,12.369469404220581,53.0
Heuristic,15.57494330406189,57.0
Heuristic,17.54018807411194,62.0
Heuristic,30.17532205581665,77.0
Heuristic,44.28950762748718,78.0
Heuristic,51.26886582374573,84.0
Heuristic,64.23812174797058,93.0
Heuristic,255.63389468193054,94.0
Heuristic,265.7617619037628,99.0
Heuristic,423.6714737415314,100.0
Heuristic,423.674524307251,105.0
Heuristic,432.07849502563477,106.0
Heuristic,439.529399394989,109.0
Heuristic,491.7381525039673,110.0
Heuristic,823.0759565830231,111.0
Heuristic,1254.8554048538208,112.0
Heuristic,1269.7881989479065,113.0
Heuristic,1760.4791388511658,118.0
