,runTime,Value
Heuristic,0.0,96.0
Heuristic,12.970801830291748,172.0
Heuristic,92.62249279022217,200.0
Heuristic,178.92733883857727,214.0
Heuristic,268.64407110214233,218.0
Heuristic,347.28205251693726,222.0
Heuristic,447.7475256919861,226.0
Heuristic,540.4890794754028,228.0
Heuristic,638.08336186409,234.0
Heuristic,736.0190937519073,238.0
Heuristic,838.1019666194916,245.0
Heuristic,907.5558586120605,246.0
Heuristic,979.0859274864197,248.0
Heuristic,1053.2106420993805,250.0
Heuristic,1404.2692940235138,251.0
Heuristic,1476.8922023773193,252.0
Heuristic,1656.5660285949707,257.0
Heuristic,1723.1872253417969,258.0
