,runTime,Value
Heuristic,0.007002592086791992,68.0
Heuristic,14.430529117584229,103.0
Heuristic,39.63494563102722,112.0
Heuristic,63.38316345214844,115.0
Heuristic,63.427170753479004,128.0
Heuristic,64.28236675262451,129.0
Heuristic,65.39920258522034,133.0
Heuristic,96.08738136291504,135.0
Heuristic,124.29221439361572,146.0
Heuristic,124.34230780601501,148.0
Heuristic,136.51760959625244,149.0
Heuristic,184.97044157981873,150.0
Heuristic,185.03047633171082,151.0
Heuristic,185.82912731170654,153.0
Heuristic,186.89540457725525,154.0
Heuristic,190.53944301605225,155.0
Heuristic,223.58639073371887,156.0
Heuristic,246.33855867385864,159.0
Heuristic,259.3944323062897,160.0
Heuristic,306.2100818157196,166.0
Heuristic,314.59521484375,167.0
Heuristic,395.47014355659485,168.0
Heuristic,436.7102358341217,170.0
Heuristic,458.0630841255188,173.0
Heuristic,487.9606454372406,175.0
Heuristic,548.7410025596619,176.0
Heuristic,599.4746789932251,178.0
Heuristic,1201.817675113678,178.0
