,runTime,Value
Heuristic,0.009943485260009766,88.0
Heuristic,12.335583448410034,161.0
Heuristic,80.71507740020752,177.0
Heuristic,80.9498176574707,181.0
Heuristic,113.17786836624146,183.0
Heuristic,136.89948630332947,189.0
Heuristic,137.06211853027344,191.0
Heuristic,144.23690533638,195.0
Heuristic,147.07476663589478,196.0
Heuristic,157.82167768478394,199.0
Heuristic,206.1294059753418,201.0
Heuristic,206.34342002868652,204.0
Heuristic,223.090229511261,206.0
Heuristic,261.4216470718384,212.0
Heuristic,266.5052285194397,214.0
Heuristic,295.6387565135956,215.0
Heuristic,327.13250517845154,220.0
Heuristic,328.82203912734985,221.0
Heuristic,344.92408871650696,222.0
Heuristic,384.91640996932983,223.0
Heuristic,385.17498683929443,224.0
Heuristic,390.38859844207764,226.0
Heuristic,404.7239956855774,228.0
Heuristic,445.733021736145,229.0
Heuristic,459.79943585395813,232.0
Heuristic,477.92551732063293,234.0
Heuristic,509.26650762557983,236.0
Heuristic,571.9215869903564,238.0
Heuristic,589.4150681495667,239.0
Heuristic,628.7794046401978,240.0
Heuristic,630.405020236969,241.0
Heuristic,685.9085600376129,242.0
Heuristic,761.6847147941589,243.0
Heuristic,806.9633455276489,244.0
Heuristic,831.538058757782,245.0
Heuristic,864.6432619094849,246.0
Heuristic,1503.7921130657196,246.0
