,runTime,Value
Heuristic,0.01054239273071289,104.0
Heuristic,12.771526336669922,217.0
Heuristic,84.79774117469788,223.0
Heuristic,85.21173477172852,226.0
Heuristic,93.37175631523132,236.0
Heuristic,143.1074869632721,239.0
Heuristic,143.32597422599792,243.0
Heuristic,153.0380699634552,244.0
Heuristic,173.60616302490234,245.0
Heuristic,219.9529411792755,246.0
Heuristic,220.3539731502533,250.0
Heuristic,225.90896844863892,251.0
Heuristic,271.2722396850586,252.0
Heuristic,272.1439504623413,255.0
Heuristic,336.81248784065247,258.0
Heuristic,336.97442531585693,259.0
Heuristic,399.3425040245056,260.0
Heuristic,399.5298955440521,262.0
Heuristic,456.7724697589874,263.0
Heuristic,462.2958953380585,266.0
Heuristic,472.46237540245056,267.0
Heuristic,518.158221244812,268.0
Heuristic,525.3667538166046,270.0
Heuristic,536.8262300491333,271.0
Heuristic,570.0389432907104,272.0
Heuristic,590.3754196166992,273.0
Heuristic,639.7341058254242,274.0
Heuristic,661.2722392082214,275.0
Heuristic,711.5100045204163,276.0
Heuristic,769.725549697876,278.0
Heuristic,822.7335157394409,279.0
Heuristic,875.2961483001709,281.0
Heuristic,948.3343539237976,282.0
Heuristic,1001.9463658332825,284.0
Heuristic,1624.6192574501038,284.0
