,runTime,Value
Heuristic,0.009832620620727539,48.0
Heuristic,1.798004388809204,67.0
Heuristic,5.8895792961120605,69.0
Heuristic,8.126476287841797,74.0
Heuristic,19.63006353378296,97.0
Heuristic,19.672755241394043,98.0
Heuristic,27.59644603729248,103.0
Heuristic,27.598444938659668,105.0
Heuristic,42.838587045669556,106.0
Heuristic,49.283814668655396,107.0
Heuristic,59.165252447128296,109.0
Heuristic,74.66429424285889,110.0
Heuristic,83.27350354194641,111.0
Heuristic,109.46010708808899,113.0
Heuristic,269.0849783420563,114.0
Heuristic,459.22844910621643,115.0
Heuristic,553.6043517589569,116.0
Heuristic,589.7375898361206,117.0
Heuristic,1201.0767707824707,117.0
