,runTime,Value
Heuristic,0.008828163146972656,92.0
Heuristic,9.594902276992798,151.0
Heuristic,9.722498655319214,169.0
Heuristic,67.29974627494812,180.0
Heuristic,67.35841703414917,183.0
Heuristic,71.00401616096497,191.0
Heuristic,136.45095419883728,200.0
Heuristic,195.5379045009613,203.0
Heuristic,195.70939993858337,205.0
Heuristic,196.8299880027771,207.0
Heuristic,258.45943117141724,209.0
Heuristic,261.5522792339325,213.0
Heuristic,282.9675221443176,214.0
Heuristic,317.0144748687744,217.0
Heuristic,324.331871509552,218.0
Heuristic,375.48695039749146,219.0
Heuristic,412.60041403770447,220.0
Heuristic,444.458801984787,221.0
Heuristic,504.5623083114624,223.0
Heuristic,1141.6483116149902,223.0
