,runTime,Value
Heuristic,0.0,96.0
Heuristic,0.01182413101196289,96.0
Heuristic,13.199019432067871,172.0
Heuristic,28.940228700637817,204.0
Heuristic,30.09517478942871,205.0
Heuristic,57.02418494224548,216.0
Heuristic,72.78254413604736,233.0
Heuristic,86.22565984725952,236.0
Heuristic,138.09154391288757,238.0
Heuristic,152.63432383537292,242.0
Heuristic,178.67907881736755,243.0
Heuristic,195.73846817016602,248.0
Heuristic,208.57755422592163,251.0
Heuristic,257.0711691379547,254.0
Heuristic,270.1675646305084,255.0
Heuristic,346.0255012512207,257.0
Heuristic,393.75686407089233,259.0
Heuristic,507.49720191955566,261.0
Heuristic,620.4436905384064,263.0
Heuristic,760.2538590431213,264.0
Heuristic,827.9421067237854,265.0
Heuristic,937.6247565746307,268.0
