,runTime,Value
Heuristic,0.0,36.0
Heuristic,0.004912614822387695,36.0
Heuristic,8.849309921264648,47.0
Heuristic,11.493669271469116,56.0
Heuristic,14.615352153778076,69.0
Heuristic,17.4002845287323,73.0
Heuristic,22.181901693344116,83.0
Heuristic,26.665770530700684,84.0
Heuristic,29.74164867401123,86.0
Heuristic,36.099873781204224,88.0
Heuristic,40.363553285598755,89.0
Heuristic,42.9290874004364,92.0
Heuristic,85.68317198753357,95.0
Heuristic,173.47773480415344,102.0
Heuristic,173.48873496055603,103.0
Heuristic,177.69851803779602,105.0
Heuristic,185.00021171569824,106.0
Heuristic,252.25183606147766,107.0
Heuristic,257.4666519165039,109.0
Heuristic,268.0573284626007,113.0
Heuristic,396.91018533706665,114.0
Heuristic,409.0211100578308,115.0
Heuristic,846.0055949687958,120.0
Heuristic,880.5346207618713,121.0
Heuristic,889.0399234294891,122.0
Heuristic,1311.5587327480316,123.0
Heuristic,1586.2256348133087,124.0
