,runTime,Value
Heuristic,0.0,84.0
Heuristic,0.011848926544189453,84.0
Heuristic,12.173789262771606,152.0
Heuristic,28.14469861984253,190.0
Heuristic,29.399574041366577,195.0
Heuristic,76.93282675743103,204.0
Heuristic,88.86609935760498,212.0
Heuristic,138.1424322128296,223.0
Heuristic,150.6583969593048,225.0
Heuristic,198.53384232521057,226.0
Heuristic,211.9195477962494,227.0
Heuristic,265.18137407302856,232.0
Heuristic,289.1081666946411,234.0
Heuristic,343.1938202381134,235.0
Heuristic,359.1435115337372,238.0
Heuristic,432.01932311058044,240.0
Heuristic,695.0464951992035,242.0
Heuristic,729.9513614177704,243.0
Heuristic,1174.7778103351593,245.0
Heuristic,1253.520450592041,246.0
Heuristic,1384.10245347023,249.0
Heuristic,1515.973421573639,250.0
Heuristic,1529.9978773593903,251.0
