,runTime,Value
Heuristic,0.0,63.0
Heuristic,0.006965160369873047,63.0
Heuristic,15.339748620986938,87.0
Heuristic,24.04214072227478,91.0
Heuristic,29.42069435119629,112.0
Heuristic,33.19668769836426,113.0
Heuristic,69.44884490966797,117.0
Heuristic,74.4914436340332,123.0
Heuristic,112.58430171012878,128.0
Heuristic,119.65299534797668,130.0
Heuristic,186.42406129837036,132.0
Heuristic,198.65516996383667,133.0
Heuristic,204.3295440673828,134.0
Heuristic,210.28117156028748,136.0
Heuristic,420.79762029647827,137.0
Heuristic,832.2073798179626,138.0
Heuristic,868.5805592536926,139.0
Heuristic,942.3717503547668,140.0
Heuristic,1387.838187456131,141.0
Heuristic,1401.0305922031403,142.0
Heuristic,1731.6476964950562,143.0
