,runTime,Value
Heuristic,0.0,84.0
Heuristic,0.007494926452636719,84.0
Heuristic,23.403209686279297,130.0
Heuristic,36.86856651306152,151.0
Heuristic,43.899781227111816,164.0
Heuristic,57.006203413009644,169.0
Heuristic,73.9791111946106,177.0
Heuristic,94.47460556030273,181.0
Heuristic,107.74772262573242,182.0
Heuristic,127.09456634521484,186.0
Heuristic,168.5861177444458,188.0
Heuristic,194.95175766944885,189.0
Heuristic,206.3381621837616,190.0
Heuristic,227.86996150016785,192.0
Heuristic,305.34992814064026,194.0
Heuristic,324.936331987381,196.0
Heuristic,333.7068157196045,201.0
Heuristic,349.03134298324585,204.0
Heuristic,389.35265612602234,205.0
Heuristic,401.38522124290466,208.0
Heuristic,484.70149660110474,209.0
Heuristic,936.9262115955353,211.0
Heuristic,1025.9086697101593,212.0
Heuristic,1144.4716594219208,213.0
Heuristic,1504.2185621261597,214.0
Heuristic,1520.7575271129608,215.0
