,runTime,Value
Heuristic,0.0,104.0
Heuristic,13.043292999267578,202.0
Heuristic,31.882713317871094,224.0
Heuristic,53.296969175338745,252.0
Heuristic,73.04766345024109,256.0
Heuristic,92.52171850204468,263.0
Heuristic,112.82686281204224,265.0
Heuristic,130.82509469985962,267.0
Heuristic,158.69259428977966,269.0
Heuristic,636.2151036262512,271.0
Heuristic,1045.2810370922089,272.0
Heuristic,1068.0745820999146,273.0
Heuristic,1463.2102899551392,277.0
Heuristic,1484.6977088451385,280.0
Heuristic,1504.2780425548553,281.0
Heuristic,3346.567542552948,282.0
Heuristic,3346.5755462646484,283.0
