,runTime,Value
Heuristic,0.0,88.0
Heuristic,12.39573073387146,160.0
Heuristic,26.554181575775146,182.0
Heuristic,42.225419759750366,201.0
Heuristic,57.95877408981323,214.0
Heuristic,72.93875455856323,224.0
Heuristic,89.83180618286133,226.0
Heuristic,106.31734371185303,230.0
Heuristic,122.82545256614685,231.0
Heuristic,140.38923478126526,232.0
Heuristic,156.70194840431213,234.0
Heuristic,172.91433143615723,240.0
Heuristic,189.21396040916443,241.0
Heuristic,458.4233412742615,243.0
Heuristic,1491.833263874054,244.0
Heuristic,2652.232099533081,245.0
