,runTime,Value
Heuristic,0.0,68.0
Heuristic,13.142838478088379,110.0
Heuristic,22.75804090499878,125.0
Heuristic,32.720136404037476,136.0
Heuristic,43.59169292449951,139.0
Heuristic,55.75912809371948,149.0
Heuristic,66.50018000602722,154.0
Heuristic,78.71985220909119,156.0
Heuristic,92.18461990356445,158.0
Heuristic,195.4852638244629,159.0
Heuristic,299.081800699234,161.0
Heuristic,528.0355010032654,163.0
Heuristic,541.011504650116,164.0
Heuristic,778.9743211269379,165.0
Heuristic,778.9783568382263,166.0
Heuristic,887.0657925605774,168.0
Heuristic,1178.448191165924,169.0
Heuristic,1427.9290425777435,170.0
Heuristic,1440.1085577011108,171.0
Heuristic,1452.7073528766632,172.0
Heuristic,1756.259118795395,174.0
Heuristic,1772.235667705536,175.0
Heuristic,2068.11087846756,176.0
