,runTime,Value
Heuristic,0.0,84.0
Heuristic,23.39077615737915,143.0
Heuristic,38.576273918151855,163.0
Heuristic,56.507686614990234,172.0
Heuristic,76.00329041481018,179.0
Heuristic,95.78941464424133,185.0
Heuristic,115.25773525238037,187.0
Heuristic,134.07092809677124,193.0
Heuristic,153.14288854599,195.0
Heuristic,181.91707348823547,197.0
Heuristic,211.96116948127747,199.0
Heuristic,407.7381839752197,201.0
Heuristic,602.9951124191284,203.0
Heuristic,811.3643395900726,204.0
Heuristic,1014.413774728775,205.0
Heuristic,1224.012169122696,206.0
Heuristic,1806.7812523841858,207.0
Heuristic,1806.7882590293884,208.0
Heuristic,2430.588278055191,209.0
Heuristic,3010.5389907360077,210.0
Heuristic,3033.944550037384,211.0
Heuristic,3057.4335985183716,212.0
