,runTime,Value
Heuristic,0.0,100.0
Heuristic,11.677055358886719,149.0
Heuristic,23.413679599761963,172.0
Heuristic,37.418479442596436,180.0
Heuristic,51.352991580963135,197.0
Heuristic,66.28396320343018,209.0
Heuristic,81.18292832374573,219.0
Heuristic,95.05337309837341,221.0
Heuristic,110.27744054794312,226.0
Heuristic,127.44204568862915,230.0
Heuristic,143.5498342514038,231.0
Heuristic,1055.0329167842865,232.0
Heuristic,1055.0407752990723,234.0
Heuristic,1277.746330499649,236.0
Heuristic,2196.651418685913,238.0
Heuristic,2196.6584165096283,240.0
Heuristic,2217.98956823349,241.0
Heuristic,2496.617614030838,243.0
Heuristic,3516.802045583725,244.0
Heuristic,3516.8225934505463,245.0
