,runTime,Value
Heuristic,0.0,63.0
Heuristic,0.0076410770416259766,63.0
Heuristic,14.869282484054565,87.0
Heuristic,18.003073930740356,93.0
Heuristic,20.554341077804565,95.0
Heuristic,23.89229655265808,99.0
Heuristic,28.242229223251343,107.0
Heuristic,32.25970101356506,110.0
Heuristic,35.15240144729614,111.0
Heuristic,38.491878509521484,112.0
Heuristic,42.342496395111084,116.0
Heuristic,45.723198652267456,117.0
Heuristic,48.86022639274597,122.0
Heuristic,62.55937743186951,123.0
Heuristic,65.223308801651,125.0
Heuristic,68.52527475357056,129.0
Heuristic,80.03756809234619,130.0
Heuristic,99.57114338874817,133.0
Heuristic,99.57814288139343,135.0
Heuristic,107.57940673828125,136.0
Heuristic,126.07679533958435,137.0
Heuristic,148.5079686641693,138.0
Heuristic,341.1705801486969,139.0
Heuristic,379.64483880996704,140.0
Heuristic,395.4852521419525,142.0
Heuristic,412.94807863235474,144.0
