,runTime,Value
Heuristic,0.0,36.0
Heuristic,0.0067784786224365234,36.0
Heuristic,8.541915893554688,47.0
Heuristic,10.033575296401978,50.0
Heuristic,11.750160932540894,57.0
Heuristic,13.555394172668457,63.0
Heuristic,15.042824983596802,64.0
Heuristic,17.049404859542847,66.0
Heuristic,18.628827333450317,67.0
Heuristic,20.326990604400635,70.0
Heuristic,25.94117259979248,71.0
Heuristic,40.68821430206299,72.0
Heuristic,97.17485427856445,81.0
Heuristic,97.18488478660583,82.0
Heuristic,100.92043948173523,83.0
Heuristic,127.28953909873962,84.0
Heuristic,194.96631503105164,90.0
Heuristic,196.70449018478394,92.0
Heuristic,198.7290859222412,94.0
Heuristic,216.71895289421082,95.0
Heuristic,216.72291350364685,96.0
Heuristic,221.83647465705872,98.0
Heuristic,226.84214615821838,99.0
Heuristic,228.74276876449585,100.0
Heuristic,230.59459567070007,101.0
Heuristic,240.201269865036,102.0
Heuristic,252.09240412712097,109.0
Heuristic,265.0756006240845,110.0
Heuristic,360.91721415519714,111.0
Heuristic,363.0940706729889,113.0
Heuristic,373.6177308559418,114.0
Heuristic,376.2394292354584,115.0
Heuristic,386.5967128276825,116.0
Heuristic,386.59971284866333,117.0
Heuristic,837.1031978130341,122.0
Heuristic,849.0939919948578,123.0
Heuristic,866.0303795337677,124.0
Heuristic,891.3031497001648,125.0
Heuristic,1702.023102760315,129.0
Heuristic,1727.3983750343323,130.0
