,runTime,Value
Heuristic,0.0,60.0
Heuristic,0.006855964660644531,60.0
Heuristic,8.58384394645691,89.0
Heuristic,10.145534992218018,95.0
Heuristic,11.878232717514038,100.0
Heuristic,14.443830728530884,106.0
Heuristic,16.79655957221985,109.0
Heuristic,19.91327953338623,113.0
Heuristic,22.748290061950684,118.0
Heuristic,25.505895853042603,123.0
Heuristic,28.40107488632202,126.0
Heuristic,31.21020817756653,128.0
Heuristic,33.826653480529785,132.0
Heuristic,36.029512882232666,134.0
Heuristic,39.317527770996094,136.0
Heuristic,42.374656677246094,139.0
Heuristic,45.247379302978516,140.0
Heuristic,48.33544111251831,141.0
Heuristic,61.41448712348938,143.0
Heuristic,71.0866551399231,144.0
Heuristic,77.36004519462585,146.0
Heuristic,168.67429423332214,147.0
Heuristic,168.67780780792236,148.0
Heuristic,260.1441557407379,150.0
Heuristic,440.58928179740906,151.0
Heuristic,585.0545761585236,152.0
Heuristic,598.4086339473724,153.0
Heuristic,1044.1759626865387,155.0
Heuristic,1060.4208073616028,157.0
Heuristic,1063.3795404434204,158.0
