,runTime,Value
Heuristic,0.0,68.0
Heuristic,0.017887115478515625,68.0
Heuristic,12.872013092041016,103.0
Heuristic,26.315646409988403,119.0
Heuristic,37.918704986572266,142.0
Heuristic,47.94456720352173,149.0
Heuristic,61.86596441268921,157.0
Heuristic,105.26043343544006,159.0
Heuristic,119.49678206443787,162.0
Heuristic,132.30784797668457,164.0
Heuristic,145.75589227676392,165.0
Heuristic,220.82921743392944,168.0
Heuristic,299.5875551700592,169.0
Heuristic,387.4344222545624,171.0
Heuristic,578.091977596283,172.0
Heuristic,934.5982086658478,173.0
Heuristic,985.4084167480469,174.0
Heuristic,1355.6250681877136,175.0
Heuristic,1558.4511513710022,177.0
Heuristic,1570.4530346393585,179.0
Heuristic,3245.440706014633,181.0
