,runTime,Value
Heuristic,0.0,36.0
Heuristic,8.450143575668335,47.0
Heuristic,10.906595230102539,56.0
Heuristic,14.202783823013306,77.0
Heuristic,18.01223611831665,83.0
Heuristic,22.466870546340942,84.0
Heuristic,27.41290283203125,86.0
Heuristic,76.05962872505188,92.0
Heuristic,76.48695182800293,95.0
Heuristic,81.32420206069946,96.0
Heuristic,89.2204339504242,97.0
Heuristic,110.60949873924255,99.0
Heuristic,118.84081101417542,100.0
Heuristic,126.16747307777405,101.0
Heuristic,170.10287261009216,102.0
Heuristic,211.0439383983612,103.0
Heuristic,280.044691324234,104.0
Heuristic,286.78287720680237,105.0
Heuristic,324.8567132949829,106.0
Heuristic,332.3793716430664,108.0
Heuristic,341.8777365684509,110.0
Heuristic,385.6688542366028,111.0
Heuristic,509.0897204875946,112.0
Heuristic,631.5733649730682,113.0
Heuristic,749.0848059654236,114.0
Heuristic,852.1349880695343,116.0
Heuristic,992.711918592453,118.0
Heuristic,1127.4902622699738,120.0
Heuristic,1127.9205379486084,121.0
Heuristic,1319.9001088142395,122.0
Heuristic,1319.9076373577118,126.0
Heuristic,1329.2198512554169,128.0
Heuristic,1524.3910083770752,129.0
