,runTime,Value
Heuristic,0.0,84.0
Heuristic,11.878594636917114,152.0
Heuristic,27.31149697303772,190.0
Heuristic,28.30909299850464,195.0
Heuristic,44.97812867164612,204.0
Heuristic,62.49893069267273,215.0
Heuristic,81.04243922233582,222.0
Heuristic,99.25103449821472,227.0
Heuristic,115.89629769325256,229.0
Heuristic,134.1584231853485,236.0
Heuristic,152.92986488342285,245.0
Heuristic,171.99948143959045,247.0
Heuristic,189.34865260124207,248.0
Heuristic,208.10233306884766,250.0
Heuristic,227.26402497291565,251.0
Heuristic,607.9473626613617,254.0
Heuristic,636.4531826972961,255.0
Heuristic,657.2981414794922,256.0
Heuristic,674.9697031974792,258.0
Heuristic,705.2406139373779,259.0
Heuristic,731.4607305526733,263.0
Heuristic,754.1269307136536,264.0
Heuristic,782.0884354114532,265.0
Heuristic,813.0960958003998,266.0
Heuristic,841.8749010562897,267.0
