,runTime,Value
Heuristic,0.0,60.0
Heuristic,8.754034757614136,90.0
Heuristic,13.356219291687012,101.0
Heuristic,18.175042629241943,110.0
Heuristic,23.515838146209717,123.0
Heuristic,31.94139528274536,125.0
Heuristic,40.12374949455261,131.0
Heuristic,46.13487434387207,132.0
Heuristic,52.17098069190979,135.0
Heuristic,107.53791046142578,138.0
Heuristic,107.54687690734863,144.0
Heuristic,114.36736607551575,147.0
Heuristic,179.52418994903564,148.0
Heuristic,186.91955423355103,149.0
Heuristic,353.38333439826965,151.0
Heuristic,530.6768445968628,156.0
Heuristic,686.1376914978027,157.0
Heuristic,889.8259108066559,158.0
Heuristic,1174.330410003662,159.0
Heuristic,1174.3443458080292,161.0
Heuristic,1182.421463727951,162.0
Heuristic,1367.83345413208,163.0
Heuristic,1438.091203212738,165.0
